nft_id,sales,volume_eth,min_price,max_price,distinct_txs,top_pair_a,top_pair_b,top_pair_sales,dominance_pct,pair_confidence,pair_structure,token_structure,collection,token_id
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:640,6,113,2.05,23.5,6,0x296c0ffcb645bdd7b2dbfe75440df12bad458d18,0xc9ff792d842ce164478d810437834725e4aa330e,5,83.33333333333333,,,single_pair_dominated,Loot,640
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15362,6,211,24,48,6,0x2ebcb6406a6a00f7542f377211ce69e92fc6de3f,0x32476b2585269c6863c423b80dea03c81a9e8625,6,100,,,single_pair_dominated,Meebits,15362
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16035,6,109,18,18.5,6,0x3682deefecfde8c3c7c0681cd5ab0de4356672ea,0xf78cd5eddba77b8b8d8c230607b5cdd394f62864,3,50,,,few_pair_dominated,Meebits,16035
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8442,6,39,0.377,15.1,6,0x32545cbf82ace06271298a6a67d9214381fa411d,0xfe0bdacdb414b08a707f833fc72b3a9a9924a2f0,5,83.33333333333333,,,single_pair_dominated,Terraforms,8442
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7510,6,48,0.4,10,6,0x32c0b363a25530cb15b189df963510dcad7fa2bf,0x9ecf4a8e4d105b61bf5d5400dedc5f62791846cd,5,83.33333333333333,,,single_pair_dominated,Terraforms,7510
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13581,6,101,3.88,29.88,6,0x485f1c06a29b78093a9d350ae92aa70b70d4cf11,0x8f18d6a49bb392a84a4a4c03b69d29179e333946,2,33.333333333333336,,,few_pair_dominated,Meebits,13581
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9148,6,238,0.33,68,6,0x41982875ccd2ee67fae0ebbcf3a64324d19964ec,0xaa1334a644ee6379ecfb9db8483397a297f7ecdd,5,83.33333333333333,,,single_pair_dominated,Terraforms,9148
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1783,6,247,3.9,130,6,0x4789f41a2174eddb4a1371458e9e0cee48124562,0x534aa5f30805fc864360de06702d439c27fdea41,2,33.333333333333336,,,few_pair_dominated,Meebits,1783
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9661,6,795,0.3,165.455,6,0x490bc4d7a3d3cc2e58923410f1f5001ff952126d,0x50e4731227345995ce11b7f1a98f7c40f835f76b,5,83.33333333333333,,,single_pair_dominated,Terraforms,9661
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9045,6,24,3.9,4.2,6,0x00668bd79ede077b99bbe1c4db59418bc333d4cf,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,16.666666666666668,,,diffuse,Meebits,9045
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7562,6,245,0.19,95,6,0x85f8d4d80b01df74d3c5aaa86b861a0d027a21c6,0xcb0f490420e19c1b8f4eb6c3f23ca065a4422a8c,3,50,,,few_pair_dominated,Terraforms,7562
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6774,6,457,0.6,95,6,0x00000000009a41862f3b2b0c688b7c0d1940511e,0xe747c2d98e21de4f170fb65e84e8fa2f840c6e1c,5,83.33333333333333,,,single_pair_dominated,Terraforms,6774
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4939,6,41,6.48,7.35,6,0xb055af702180e0ad4ac8eb2250bf6736224cc2e7,0xbca2cf5e09748e38abd5091559ac95968d26b949,6,100,,,single_pair_dominated,Meebits,4939
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3515,6,157,17,65,6,0xb84580a14e42c74efa1213ab2fb9f98da33452ee,0xcbe368f2a6f2ec81adbcb6a9c491c686f134767d,6,100,,,single_pair_dominated,Terraforms,3515
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:6613,6,178,6,45,6,0xbdaa031a00e51d4f1c5811eedb82f4b305d66753,0xfc576e579aacc0e122f1ac84e3f7f64b2ea31383,6,100,,,single_pair_dominated,Loot,6613
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7659,6,285,45,50,6,0xbee95b1270b4df6d7f8f79dbc0874da576bb69ff,0xcd615ce7e330089bc49a7aa2547f9e8b3d7fb7ea,6,100,,,single_pair_dominated,Terraforms,7659
0x4e1f41613c9084fdb9e34e11fae9412427480e56:138,5,988,0.26,983.681,5,0x6cc0d615f657e4209962b9e0e166d499b3b04ea3,0xe3f80c696d69d9feb1feea03d3af7d4cd17d5cc8,1,20,,,diffuse,Terraforms,138
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6175,5,385,8.5,100,5,0x1e5ce6f088fd0adb4fcff31cfb02a61503311be9,0x355963335c3d948f691c39b05deac4c31d1a7f6b,4,80,,,single_pair_dominated,Meebits,6175
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9402,5,11,0.3427,5,5,0x4c5287834576f7f1f3732fc2dddef2d2db3fea53,0x63923511f7b628483f9e160cc173e68a5ded11b6,2,40,,,few_pair_dominated,Terraforms,9402
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:5486,5,1006,1.772,500,5,0x1806b48ac4acd2cd894552062f03129d5158f7d9,0x3c1efa8653ab93fe99e332e08bdbc1e8b4d221dc,1,20,,,diffuse,Loot,5486
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5636,5,69,0.38,24,5,0x5b8e324e04f589c94dd99137003cb8d364de1b59,0xf49f263806a1defa546f6d388615bbc487e53ab1,3,60,,,few_pair_dominated,Terraforms,5636
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1533,5,104,3.9,33,5,0xbc49056f8bbb49d0b16e33520d65185d561bbcb1,0xc386e699ad83f522f18e730e289d92b390ad92dc,3,60,,,few_pair_dominated,Meebits,1533
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3966,5,500,100,100,5,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,5,100,medium,concentrated_pair,single_pair_dominated,Terraforms,3966
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12686,5,84,15,18.1,5,0x4216ebb30b05277bc1643a3fa1530b92716a00b6,0xd89b540da20520b01b683a837bc287a275547855,2,40,,,few_pair_dominated,Meebits,12686
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1120,5,1470,95,358,5,0x42dd6252b9be3dad03220e8f730c300564d741a8,0x4c4691a6f813d9c5853512632ec7af9b77ede6ce,4,80,,,single_pair_dominated,Loot,1120
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:6899,5,1294,91,323,5,0x42dd6252b9be3dad03220e8f730c300564d741a8,0x4c4691a6f813d9c5853512632ec7af9b77ede6ce,4,80,,,single_pair_dominated,Loot,6899
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7388,5,184,9.6,69.4,5,0x457c6bf2f3ae06906897489ec1358f4aef55caf9,0xcb8172da4bf02e759f8c98acda2fa01b83bf1057,5,100,,,single_pair_dominated,Meebits,7388
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16972,5,308,3.8,110,5,0x4789f41a2174eddb4a1371458e9e0cee48124562,0x534aa5f30805fc864360de06702d439c27fdea41,3,60,,,few_pair_dominated,Meebits,16972
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3773,5,190,30,44.05,5,0x4cddff23d036e15fe786508ffa39b27f73b4a01a,0x6c9c83668f208d15eccfc4dddd3aa60a85096d9d,5,100,,,single_pair_dominated,Terraforms,3773
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5583,5,1063,34,350.546,5,0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,0xd7e630afcf128feb8b9071a8412914478c00c22a,5,100,medium,concentrated_pair,single_pair_dominated,Meebits,5583
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17249,5,144,18.5,36,5,0x5480bac7748c363ea8b52a90ae00d6e175998d49,0xffebcc2ca7d673585a27b319744f5fbc14a59137,5,100,,,single_pair_dominated,Meebits,17249
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:953,5,109,20.5,23.8,5,0x601959dc20399dae8525c02bcd0a97e2afc6b3cf,0xf22b3b1dd52e20b9d75f0714d564f743968c4125,4,80,,,single_pair_dominated,Loot,953
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6489,5,5,0.5,1.5,5,0x90b56d0e27e74c3c5e66ebfcaf12dc5ecf0665dd,0xfaf305f0330dd55f80adee5d424ac1cd22df00bd,2,40,,,few_pair_dominated,Terraforms,6489
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1559,5,89,3.85,25,5,0x6d7a33a5967c5fc68d86164fbb8bee9dea105343,0xba5debf38d8b334a4565481113d20efdbf3f046e,4,80,,,single_pair_dominated,Meebits,1559
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1830,5,29,5.6,6,5,0x717a0d2f527003174d46b56466a7c9c21726b998,0xb74e5e06f50fa9e4ef645efdad9d996d33cc2d9d,5,100,,,single_pair_dominated,Loot,1830
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:2679,5,37,6.8,8.525,5,0x7577a232f7e33b15bbb0c0b3238995f499fbbbad,0x7e40366407d849a0133ee3fa86d7b829e00fc55b,5,100,,,single_pair_dominated,Loot,2679
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:668,5,293,56.471,60,5,0x8eb964e215b4c7dc4e546021bad33ff9d2b7ceb0,0xe4490f6deed78a90574fca28a1554da037b7123e,5,100,,,single_pair_dominated,Meebits,668
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3517,5,90,15.6,20,5,0xb84580a14e42c74efa1213ab2fb9f98da33452ee,0xcbe368f2a6f2ec81adbcb6a9c491c686f134767d,5,100,,,single_pair_dominated,Terraforms,3517
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11057,5,254,34,75,5,0xbee95b1270b4df6d7f8f79dbc0874da576bb69ff,0xcd615ce7e330089bc49a7aa2547f9e8b3d7fb7ea,5,100,,,single_pair_dominated,Meebits,11057
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10968,5,505,100,105,5,0xe4e836baada118a60923e98e5cf874153527f1ec,0xf47ff49820805577bc6df1c636382564dfa0a791,5,100,,,single_pair_dominated,Meebits,10968
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3296,4,53,7.9,18.1,4,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,4,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3296
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3295,4,60,12.3,17.7,4,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,4,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3295
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3299,4,56,11.3,16.9,4,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,4,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3299
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10013,4,190,46,50,4,0x0503ed50534614193fcd085c5de01728a4824822,0x2725bc18cb1bdf1fb875db33912759d02216a1b7,4,100,,,single_pair_dominated,Meebits,10013
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6807,4,99,18.8,30,4,0x85f8d4d80b01df74d3c5aaa86b861a0d027a21c6,0xcb0f490420e19c1b8f4eb6c3f23ca065a4422a8c,3,75,,,single_pair_dominated,Meebits,6807
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9199,4,21,0.33,9.9,4,0x469b786bd2416eb6eb832741f2fd536f60a355d3,0x6bc823d18f11c2cb61a60ed1885ba0f819d748e3,2,50,,,few_pair_dominated,Terraforms,9199
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7638,4,1028,4,516,4,0x6341ce65a3171bec75bf6eba33eeea4a9ba59737,0x84abb6c94713d77970b7dcc3143412585ba6c4d9,2,50,medium,concentrated_pair,few_pair_dominated,Meebits,7638
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:6817,4,356,2.2,176,4,0x13be5eb5159d477e375e5ceca120e196a4382de6,0xf9e2f060a91a86c22c315ba3f0aa9382ddb8627f,1,25,,,diffuse,Loot,6817
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:7077,4,15,2.1,6.75,4,0x16ea504c9eddf8bb04516dc1fd34dfd404e7c369,0x1cfbf511a3f67f755695d4c732cd2b2f5156cb74,3,75,,,single_pair_dominated,Loot,7077
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7219,4,43,6,12.5,4,0x70be9cb0aeda8634f038201c00b37b2acb87a94d,0xf038946cef8566921e6631c9284d3fcd50309cc5,3,75,,,single_pair_dominated,Meebits,7219
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1280,4,61,2.5,20,4,0x1fa5cada1bb1216ba9f17c194a72d7b357022e21,0x29494defc2f1b92ef9a508bc678419f2351c69cf,3,75,,,single_pair_dominated,Loot,1280
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12891,4,78,18.8,20,4,0x24f557f66d292e3d73ddaac23dbc367da790abee,0x90095a7f2ea1e8cdf5432b6b74f4e0413da6f88f,4,100,,,single_pair_dominated,Meebits,12891
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:8059,4,83,20,22.22,4,0x2cae0ac9a7a7048516868aad672c49ab632b38c8,0xe5e6ee25986549a41a61ae31080719d6db316580,1,25,,,diffuse,Meebits,8059
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5515,4,53,0.32,18,4,0x33bc1a215e47448ae57cd8d23353d843a4d1e6b5,0x53e727023a6b807dd092c16b03d73018c6d7dcf4,1,25,,,diffuse,Terraforms,5515
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15248,4,56929,13862.5,14607,4,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,4,100,medium,concentrated_pair,single_pair_dominated,Meebits,15248
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4704,4,54615,11515,15000,4,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,4,100,medium,concentrated_pair,single_pair_dominated,Meebits,4704
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15560,4,45,3.37,14.3,4,0x3e24e8b238702fe49e58863bdeb7f9b674f47b58,0xe46e8dd7d03ec3332eb10a21b4d06fae1351c9c5,3,75,,,single_pair_dominated,Meebits,15560
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4962,4,1150,0.27,591.94,4,0x4655b5df7cc14cbeb42ef2f5463ad63045517706,0xe4fb666f53f271f4af9253bc593f4cf807ec8f2e,2,50,,,few_pair_dominated,Terraforms,4962
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6626,4,885,165.7,357.7,4,0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,0xd7e630afcf128feb8b9071a8412914478c00c22a,4,100,medium,concentrated_pair,single_pair_dominated,Meebits,6626
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9384,4,72,4,30,4,0x51ea4f571e2c0b439fbc37ee97145ca078957f57,0xfaf0979d0f2722d841be77eb7180c3069879c9c7,3,75,,,single_pair_dominated,Meebits,9384
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6147,4,191,0.33,100,4,0x56ce1ea39d2c8ac2cfb45d0cc104ea6c18b553bc,0xf28fcb80ad356622d88b8ff54e66c890acea5d42,2,50,,,few_pair_dominated,Terraforms,6147
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:19272,4,137,10,44,4,0x7d17d5280b4b7195a7c1f01a4f0140bda7403c38,0x87aac0f8b36f02dab90053ed8ed51b306ec248ea,1,25,,,diffuse,Meebits,19272
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16339,4,59,3.7,26,4,0x7664e9340d723e7e2ea518afae11e11709b1e035,0x869c818ca5c5bf3486d9aebfc367fc7808355396,2,50,,,few_pair_dominated,Meebits,16339
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10084,4,185,15,80,4,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,50,none,inventory_shuffle_review,few_pair_dominated,Meebits,10084
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4320,4,74,17.885,19,4,0x07bb120a4a1a781b8cde3b64c0b48b2d4e1e86a5,0xf44c1aac5ec121398aa87a2c1194c388318f595e,4,100,,,single_pair_dominated,Terraforms,4320
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15268,3,48,8,25.121,3,0x06aefd9ec1b9f0c903247499588d935e12bbcb60,0xf10410253f2b5621a11c6e929312126b045275aa,1,33.333333333333336,,,few_pair_dominated,Meebits,15268
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11527,3,48,8,24.619,3,0x06aefd9ec1b9f0c903247499588d935e12bbcb60,0xf10410253f2b5621a11c6e929312126b045275aa,1,33.333333333333336,,,few_pair_dominated,Meebits,11527
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15883,3,47,8,24.126,3,0x06aefd9ec1b9f0c903247499588d935e12bbcb60,0xe18a94a1e60903b1ec39d9104bed27d9a73ad9e2,1,33.333333333333336,,,few_pair_dominated,Meebits,15883
0x4e1f41613c9084fdb9e34e11fae9412427480e56:424,3,1,0.271,0.36,3,0x0719b6e7e996f0e4d40f2cdf8ba7724de43d763b,0x1fafef2c8d8cf8e9a2e6ec8558c280b7b5812678,1,33.333333333333336,,,few_pair_dominated,Terraforms,424
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8364,3,777,206,325,3,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,3,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8364
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18793,3,68,4,60,3,0x534aa5f30805fc864360de06702d439c27fdea41,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,1,33.333333333333336,,,few_pair_dominated,Meebits,18793
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16669,3,31,7.42,12.5,3,0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,0xb6cb30c7ed898fdaad80b449b99863b3f5ac3c20,3,100,,,single_pair_dominated,Meebits,16669
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9097,3,96,0.347,48.1,3,0x0c2db7cb6d59b0f68c72480460b1d225e71740b4,0x78613bedec6cbcd79f7926cf5e6befeae718a4c8,2,66.66666666666667,,,few_pair_dominated,Terraforms,9097
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17739,3,184,4.15,160,3,0x7e6db35729b28f1357f846c0657edc44b4c2fc12,0xc6ac8a42344b750b9de0e71289292b620c328131,2,66.66666666666667,,,few_pair_dominated,Meebits,17739
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4617,3,11,3.35,4.2,3,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,0xaf2528caebf58fdc31d95b3ec467646b82f65e28,1,33.333333333333336,,,few_pair_dominated,Meebits,4617
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:5742,3,89,10,40,3,0x1024f09cc1e21f6964d70deb40af366b83b6eab7,0xb4382ae0d90c5a6f982efa65ee38edfdac8c9f0a,3,100,,,single_pair_dominated,Loot,5742
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:208,3,17,3.4,6.75,3,0x16ea504c9eddf8bb04516dc1fd34dfd404e7c369,0x1cfbf511a3f67f755695d4c732cd2b2f5156cb74,2,66.66666666666667,,,few_pair_dominated,Meebits,208
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:3215,3,8,1.805,3,3,0x16ea504c9eddf8bb04516dc1fd34dfd404e7c369,0x1cfbf511a3f67f755695d4c732cd2b2f5156cb74,1,33.333333333333336,,,few_pair_dominated,Loot,3215
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4117,3,9,0.399,7.6,3,0x3bf32df7041903f3eb20bbfcab91f9e13786c520,0xf6696e114437a65bf607ff4c4518b1a8d4379729,1,33.333333333333336,,,few_pair_dominated,Terraforms,4117
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7311,3,204,22,92,3,0x189c3d5a3939246009acc3eb252366c82c9ddad4,0x96896d6efa8b2ca2a713519d0d5e71ec94aeb5cb,1,33.333333333333336,,,few_pair_dominated,Terraforms,7311
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8516,3,79,0.27,40,3,0x19e4ff5694f90ede9a14d184d07746f622b905be,0x5703dca673b389cd24427484099db5b04139e7b5,2,66.66666666666667,,,few_pair_dominated,Terraforms,8516
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6331,3,69,8,31,3,0x1c7c9f6f89feebc99a94d64709281ba43cf00492,0x1d5565705bdd78b9c1742acab729c0ce1cb2a2d4,3,100,,,single_pair_dominated,Meebits,6331
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6279,3,26,8,9,3,0x1db6a0bfb16ed5d7e88074b61122067c39d1861b,0xdfbbe5686d054944a4e64cdd588f5777b56d1b63,3,100,,,single_pair_dominated,Terraforms,6279
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:699,3,27,7.42069,9.99,3,0x3d07561dba56476b18c4def300c609ea5024438f,0x975b33c881e8652d1ddd76c90aa18994fa5ab56f,1,33.333333333333336,,,few_pair_dominated,Meebits,699
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10729,3,31,3.45,24.2,3,0x222e859cb744eba5dcaf5224f52b69cb1bd72456,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,33.333333333333336,,,few_pair_dominated,Meebits,10729
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9706,3,1,0.2511,0.367,3,0x2cfdc3a7d7f597426f37fbae1c45a3d9f1c8b190,0xd42d52b709829926531c64a32f2713b4dc8ea6f6,1,33.333333333333336,,,few_pair_dominated,Terraforms,9706
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15936,3,1180,250,660,3,0x30391a4f9d2f099d41888f811784281cba4097f0,0x82ff9e428ad69f54f4c0251d13607af7da8bd91e,3,100,medium,concentrated_pair,single_pair_dominated,Meebits,15936
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17328,3,19,4.1,10.5,3,0x32b29d589b909b9ac8c7f08790eeaa267e2d6440,0x66b0daa97ef0b4ab85d2eda0fa518a4c2f992a6b,1,33.333333333333336,,,few_pair_dominated,Meebits,17328
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13824,3,30055,355,15000,3,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,66.66666666666667,medium,concentrated_pair,few_pair_dominated,Meebits,13824
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7451,3,38966,10300,14366,3,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,66.66666666666667,medium,concentrated_pair,few_pair_dominated,Meebits,7451
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6205,3,1094,357.2688,372,3,0x3872332f90d97158dc80b87ceeddb1d04c9cacf4,0xd7e630afcf128feb8b9071a8412914478c00c22a,3,100,,,single_pair_dominated,Terraforms,6205
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16200,3,68,15.8,32,3,0x485f1c06a29b78093a9d350ae92aa70b70d4cf11,0xe3dbc37f19c9496c81c6e19d656029a607193cf8,2,66.66666666666667,,,few_pair_dominated,Meebits,16200
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18511,3,90,29.95,29.97,3,0x483b613641720bdd7848f4d90a01883141b753db,0xf14afa6a2960a3e79a9a1d617405907f67a7f9d4,1,33.333333333333336,,,few_pair_dominated,Meebits,18511
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7641,3,169,4.2,90,3,0x4789f41a2174eddb4a1371458e9e0cee48124562,0x534aa5f30805fc864360de06702d439c27fdea41,2,66.66666666666667,,,few_pair_dominated,Meebits,7641
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2456,3,29,9.346,10.1,3,0x492191d35ee2040e7733e7d18e405314a31aba85,0x58f3e78f49296d5ad1c7798057a2e34949e95d55,1,33.333333333333336,,,few_pair_dominated,Meebits,2456
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3205,3,58,18.5,20,3,0x4b5245a982b5d972683a74116f9af2652cc08c29,0x4d5101debc14ed602c4d81e15d07760feacccd0c,3,100,,,single_pair_dominated,Meebits,3205
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7598,3,2,0.354,1,3,0x4d7d5ab7b456839cf0288a776ea0167d105e1d46,0x64d6f5907c86284d81cc8db2430123e808f55c5c,2,66.66666666666667,,,few_pair_dominated,Terraforms,7598
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:202,3,11,3.65,3.95,3,0x4ddf671baa8eb81909722daa5c1def4a55191f5c,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,33.333333333333336,,,few_pair_dominated,Meebits,202
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3817,3,10,0.35,8.8,3,0x4f0c141173283757c6fc968dc717eb6acb383eed,0x7742f0f5318f6aad3d46b49c7185f3869da0f0b6,1,33.333333333333336,,,few_pair_dominated,Terraforms,3817
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9692,3,2,0.398,1,3,0x5690392b6664202bbef0aea81add74ace29b0588,0x6769f6ce58c0231c92a32a1576da0d76cbf8d225,2,66.66666666666667,,,few_pair_dominated,Terraforms,9692
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:14461,3,12,3.8,4.5,3,0xc1ea30f39345e46eed39b14741b82b9eae5f1de2,0xd14827a835b53011f8058df335c59da26f7c9a96,1,33.333333333333336,,,few_pair_dominated,Meebits,14461
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7697,3,12,3.85,4.1,3,0x463caebf339d4d61cc633b9e1bca7df17c8a83a8,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,33.333333333333336,,,few_pair_dominated,Meebits,7697
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8457,3,34,0.34689,18.5,3,0x5b8e324e04f589c94dd99137003cb8d364de1b59,0xf49f263806a1defa546f6d388615bbc487e53ab1,2,66.66666666666667,,,few_pair_dominated,Terraforms,8457
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1951,3,7,2.4,2.5,3,0x62386fa4682a4a41539019c868dad324323e22e0,0xdf6e9126140500df63c972658ca7ced57e6a5309,3,100,,,single_pair_dominated,Terraforms,1951
0x4e1f41613c9084fdb9e34e11fae9412427480e56:264,3,3,1,1,3,0x63a4ec4dd48a96dbdb68fb1e8b312a7083ef9e24,0xd7272f37e384b594e885237aa29013cb49295e14,3,100,,,single_pair_dominated,Terraforms,264
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:3147,3,798,95,355,3,0x6f4fc13fc8205162d5003bb2bd2ef7a6ea1439c6,0x7d21d6f8e03746bef7fb64710c1569505f76dc18,3,100,medium,concentrated_pair,single_pair_dominated,Loot,3147
